Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-04-13T16:44:02.926Z","","","Included","auto","No","0","6139","137728","1033","144900","0.05"
"2026-04-13T16:42:53.557Z","","","Included","auto","No","0","1907","38912","1729","42548","0.02"
"2026-04-13T16:41:10.569Z","","","Included","auto","No","0","15485","232448","3659","251592","0.10"
"2026-04-13T13:02:54.198Z","","","Included","auto","No","0","16727","149504","1376","167607","0.07"
"2026-04-13T04:15:09.564Z","","","Included","auto","No","0","15956","367104","6407","389467","0.15"
"2026-04-13T04:13:49.381Z","","","Included","auto","No","0","16632","389120","5724","411476","0.15"
"2026-04-13T04:01:03.380Z","","","Included","auto","No","0","63441","7168","1765","72374","0.09"
"2026-04-13T03:57:18.823Z","","","Included","auto","No","0","9730","324096","4859","338685","0.12"
"2026-04-13T03:55:06.062Z","","","Included","auto","No","0","10954","282624","5610","299188","0.12"
"2026-04-13T03:52:50.223Z","","","Included","auto","No","0","9718","133632","5544","148894","0.08"
"2026-04-13T03:51:27.131Z","","","Included","auto","No","0","5407","118272","3299","126978","0.06"
"2026-04-13T03:50:16.839Z","","","Included","auto","No","0","3504","35328","1060","39892","0.02"
"2026-04-13T03:47:26.165Z","","","Included","auto","No","0","3587","66560","3156","73303","0.04"
"2026-04-13T03:39:57.425Z","","","Included","auto","No","0","26295","90112","5259","121666","0.09"
"2026-04-13T03:38:05.201Z","","","Included","auto","No","0","8103","55808","2743","66654","0.04"
"2026-04-13T03:36:58.295Z","","","Included","auto","No","0","9739","29184","1482","40405","0.03"
"2026-04-12T15:56:36.007Z","","","Included","auto","No","0","4093","176640","1959","182692","0.06"
"2026-04-12T15:55:23.224Z","","","Included","auto","No","0","1501","41984","736","44221","0.02"
"2026-04-12T15:53:46.309Z","","","Included","auto","No","0","3876","163328","1089","168293","0.05"
"2026-04-12T15:51:31.375Z","","","Included","auto","No","0","1438","38400","732","40570","0.02"
"2026-04-12T15:44:20.398Z","","","Included","auto","No","0","2482","73728","1686","77896","0.03"
"2026-04-12T15:43:08.047Z","","","Included","auto","No","0","1829","34816","832","37477","0.02"
"2026-04-12T15:41:03.690Z","","","Included","auto","No","0","3878","31232","1414","36524","0.02"
"2026-04-12T15:39:32.723Z","","","Included","auto","No","0","2901","90624","1033","94558","0.03"
"2026-04-12T15:35:17.700Z","","","Included","auto","No","0","1726","27648","1093","30467","0.02"
"2026-04-12T15:29:27.117Z","","","Included","auto","No","0","2521","52736","1980","57237","0.03"
"2026-04-12T15:27:26.877Z","","","Included","auto","No","0","1910","24064","1062","27036","0.01"
"2026-04-12T15:26:07.586Z","","","Included","auto","No","0","2881","21504","359","24744","0.01"
"2026-04-12T15:24:06.486Z","","","Included","auto","No","0","5851","53760","2499","62110","0.04"
"2026-04-12T15:21:30.657Z","","","Included","auto","No","0","977","15872","915","17764","0.01"
"2026-04-12T15:18:47.646Z","","","Included","auto","No","0","10761","105984","2841","119586","0.06"
"2026-04-12T12:49:09.348Z","","","Included","auto","No","0","19566","112128","6209","137903","0.09"
"2026-04-12T10:53:30.532Z","","","Included","auto","No","0","14913","98816","6401","120130","0.08"
"2026-04-10T10:22:50.361Z","","","Included","auto","No","0","3893","61952","1190","67035","0.03"
"2026-04-10T10:21:23.999Z","","","Included","auto","No","0","4382","313728","1333","319443","0.09"
"2026-04-10T10:20:01.044Z","","","Included","auto","No","0","48767","73856","497","123120","0.08"
"2026-04-10T03:14:35.605Z","","","Included","auto","No","0","402035","103424","15196","520655","0.62"
"2026-04-10T03:07:27.901Z","","","Included","auto","No","0","120562","20736","2619","143917","0.17"
"2026-04-10T03:06:30.564Z","","","Included","auto","No","0","57925","0","1825","59750","0.08"
"2026-04-09T23:13:12.628Z","","","Included","auto","No","0","4020","31232","1533","36785","0.02"
"2026-04-09T23:04:46.563Z","","","Included","auto","No","0","1339","29696","237","31272","0.01"
"2026-04-09T23:01:00.109Z","","","Included","auto","No","0","2852","39936","1177","43965","0.02"
"2026-04-09T22:59:55.171Z","","","Included","auto","No","0","7839","97792","1591","107222","0.04"
"2026-04-09T22:22:49.289Z","","","Included","auto","No","0","11352","81920","1926","95198","0.05"
"2026-04-09T21:51:02.786Z","","","Included","auto","No","0","9205","193536","3396","206137","0.08"
"2026-04-09T21:48:34.641Z","","","Included","auto","No","0","18461","397312","3982","419755","0.15"
"2026-04-09T21:46:42.826Z","","","Included","auto","No","0","6533","117248","2935","126716","0.06"
"2026-04-09T21:39:41.319Z","","","Included","auto","No","0","11331","46080","4106","61517","0.05"
"2026-04-09T21:38:13.767Z","","","Included","auto","No","0","4759","308224","3969","316952","0.11"
"2026-04-09T21:32:56.414Z","","","Included","auto","No","0","53321","387584","7888","448793","0.21"
"2026-04-09T21:31:02.226Z","","","Included","auto","No","0","9909","205824","5004","220737","0.09"
"2026-04-09T21:28:15.645Z","","","Included","auto","No","0","72838","1120768","4343","1197949","0.40"
"2026-04-09T21:26:55.166Z","","","Included","auto","No","0","7402","126464","4730","138596","0.07"
"2026-04-09T21:26:27.422Z","","","Included","auto","No","0","1834","36352","641","38827","0.02"
"2026-04-09T21:22:46.772Z","","","Included","auto","No","0","10569","188416","5097","204082","0.09"
"2026-04-09T21:19:53.217Z","","","Included","auto","No","0","20357","55296","5016","80669","0.07"
"2026-04-09T21:18:06.989Z","","","Included","auto","No","0","5987","42496","2784","51267","0.03"
"2026-04-09T21:16:34.627Z","","","Included","auto","No","0","6504","15360","1654","23518","0.02"
"2026-04-09T21:11:34.850Z","","","Included","auto","No","0","2003","20480","459","22942","0.01"
"2026-04-09T21:10:37.204Z","","","Included","auto","No","0","4066","16896","1373","22335","0.02"
"2026-04-09T21:07:13.738Z","","","Included","auto","No","0","2029","15360","1248","18637","0.01"
"2026-04-09T21:04:17.423Z","","","Included","auto","No","0","1865","13824","1385","17074","0.01"
"2026-04-09T21:02:43.903Z","","","Included","auto","No","0","3846","89600","1721","95167","0.04"
"2026-04-09T21:02:13.744Z","","","Included","auto","No","0","4536","16896","710","22142","0.01"
"2026-04-09T20:23:52.338Z","","","Included","auto","No","0","27069","493056","21259","541384","0.28"
"2026-04-09T20:22:12.503Z","","","Included","auto","No","0","4125","100352","1065","105542","0.04"
"2026-04-09T20:21:20.298Z","","","Included","auto","No","0","1930","98304","814","101048","0.03"
"2026-04-09T20:19:48.715Z","","","Included","auto","No","0","1547","30208","2012","33767","0.02"
"2026-04-09T20:14:46.554Z","","","Included","auto","No","0","12633","90112","6600","109345","0.08"
"2026-04-09T20:13:34.309Z","","","Included","auto","No","0","4182","30208","1500","35890","0.02"
"2026-04-09T20:12:43.991Z","","","Included","auto","No","0","9248","56832","1950","68030","0.04"
"2026-04-09T20:08:44.702Z","","","Included","auto","No","0","1768","14848","1162","17778","0.01"
"2026-04-09T20:07:31.089Z","","","Included","auto","No","0","1631","13312","973","15916","0.01"
"2026-04-09T20:06:21.440Z","","","Included","auto","No","0","2276","24576","1220","28072","0.02"
"2026-04-09T20:05:30.844Z","","","Included","auto","No","0","672","11264","841","12777","0.01"
"2026-04-09T19:59:23.320Z","","","Included","auto","No","0","91598","201216","1803","294617","0.18"
"2026-04-09T19:56:29.497Z","","","Included","auto","No","0","4336","104448","2570","111354","0.05"
"2026-04-09T19:53:59.138Z","","","Included","auto","No","0","20221","179200","6545","205966","0.11"
"2026-04-09T19:49:28.963Z","","","Included","auto","No","0","3343","12800","1707","17850","0.02"
"2026-04-09T19:46:48.367Z","","","Included","auto","No","0","2824","109568","2825","115217","0.05"
"2026-04-09T19:45:16.489Z","","","Included","auto","No","0","3159","86016","633","89808","0.03"
"2026-04-09T19:29:03.919Z","","","Included","auto","No","0","544","70144","2032","72720","0.03"
"2026-04-09T19:27:31.249Z","","","Included","auto","No","0","2782","137216","520","140518","0.04"
"2026-04-09T19:16:24.203Z","","","Included","auto","No","0","2043","66048","1464","69555","0.03"
"2026-04-09T19:15:08.027Z","","","Included","auto","No","0","3461","62976","1035","67472","0.03"
"2026-04-09T19:13:59.208Z","","","Included","auto","No","0","1478","61952","1140","64570","0.02"
"2026-04-09T19:10:03.075Z","","","Included","auto","No","0","2529","59904","756","63189","0.02"
"2026-04-09T19:07:31.659Z","","","Included","auto","No","0","19559","448000","3746","471305","0.16"
"2026-04-09T19:05:42.952Z","","","Included","auto","No","0","11005","501760","2684","515449","0.16"
"2026-04-09T19:04:23.431Z","","","Included","auto","No","0","39912","184832","1086","225830","0.10"
"2026-04-09T18:58:59.262Z","","","Included","auto","No","0","30543","815104","12477","858124","0.32"
"2026-04-09T18:53:05.387Z","","","Included","auto","No","0","11341","7168","740","19249","0.02"
"2026-04-09T18:47:17.574Z","","","Included","auto","No","0","11434","53248","3258","67940","0.05"
"2026-04-09T18:40:32.641Z","","","Included","auto","No","0","1792","91136","811","93739","0.03"
"2026-04-09T18:37:39.142Z","","","Included","auto","No","0","3690","87552","1054","92296","0.03"
"2026-04-09T18:28:32.620Z","","","Included","auto","No","0","6505","686592","1922","695019","0.19"
"2026-04-09T18:24:17.041Z","","","Included","auto","No","0","30221","1537536","15325","1583082","0.51"
"2026-04-09T18:20:11.002Z","","","Included","auto","No","0","7731","276992","2705","287428","0.10"
"2026-04-09T18:18:12.140Z","","","Included","auto","No","0","2606","23552","899","27057","0.01"
"2026-04-09T18:13:55.910Z","","","Included","auto","No","0","20624","615424","9398","645446","0.24"
"2026-04-09T18:13:31.340Z","","","Included","auto","No","0","28081","206848","955","235884","0.09"
"2026-04-09T18:12:24.193Z","","","Included","auto","No","0","1947","28160","908","31015","0.01"
"2026-04-09T18:10:15.416Z","","","Included","auto","No","0","14092","130560","6406","151058","0.09"
"2026-04-09T18:07:34.095Z","","","Included","auto","No","0","12744","18944","3596","35284","0.04"
"2026-04-09T18:04:45.839Z","","","Included","auto","No","0","2414","7168","410","9992","0.01"
"2026-04-09T17:51:03.778Z","","","Included","auto","No","0","34340","87040","1568","122948","0.07"
"2026-04-09T17:32:48.132Z","","","Included","auto","No","0","4695","27008","1021","32724","0.02"
"2026-04-09T00:54:39.061Z","","","Included","auto","No","0","2615","167936","304","170855","0.05"
"2026-04-09T00:53:02.580Z","","","Included","auto","No","0","161380","339456","1985","502821","0.30"
"2026-04-09T00:29:04.160Z","","","Included","auto","No","0","2159","651776","538","654473","0.17"
"2026-04-09T00:19:15.028Z","","","Included","auto","No","0","3744","804864","1089","809697","0.21"
"2026-04-09T00:01:06.482Z","","","Included","auto","No","0","1219","158720","440","160379","0.04"
"2026-04-08T23:59:37.427Z","","","Included","auto","No","0","1385","157696","622","159703","0.04"
"2026-04-08T23:58:22.482Z","","","Included","auto","No","0","1794","156160","906","158860","0.05"
"2026-04-08T23:57:07.093Z","","","Included","auto","No","0","1254","155136","1356","157746","0.05"
"2026-04-08T23:55:57.959Z","","","Included","auto","No","0","1628","153600","971","156199","0.05"
"2026-04-08T23:54:42.916Z","","","Included","auto","No","0","4847","148992","1177","155016","0.05"
"2026-04-08T23:53:38.763Z","","","Included","auto","No","0","1999","147456","835","150290","0.04"
"2026-04-08T23:51:10.859Z","","","Included","auto","No","0","1536","146432","1062","149030","0.04"
"2026-04-08T23:49:42.351Z","","","Included","auto","No","0","1346","145408","900","147654","0.04"
"2026-04-08T23:46:04.323Z","","","Included","auto","No","0","12429","712192","2877","727498","0.21"
"2026-04-08T23:43:17.732Z","","","Included","auto","No","0","22614","512000","2437","537051","0.17"
"2026-04-08T23:35:49.983Z","","","Included","auto","No","0","127788","389120","3874","520782","0.28"
"2026-04-08T23:19:18.566Z","","","Included","auto","No","0","1447","121856","1055","124358","0.04"
"2026-04-08T23:18:16.662Z","","","Included","auto","No","0","114967","129024","1098","245089","0.18"
"2026-04-08T23:11:09.734Z","","","Included","auto","No","0","2088","237568","1181","240837","0.07"
"2026-04-08T23:04:23.344Z","","","Included","auto","No","0","4852","346624","2080","353556","0.11"
"2026-04-08T23:02:02.049Z","","","Included","auto","No","0","6559","441856","2404","450819","0.13"
"2026-04-08T22:39:56.590Z","","","Included","auto","No","0","15907","409088","5062","430057","0.15"
"2026-04-08T22:37:20.028Z","","","Included","auto","No","0","7165","265216","4179","276560","0.10"
"2026-04-08T22:36:28.166Z","","","Included","auto","No","0","19232","326656","1253","347141","0.11"
"2026-04-08T22:27:01.214Z","","","Included","auto","No","0","735","68096","859","69690","0.02"
"2026-04-08T22:25:18.965Z","","","Included","auto","No","0","7234","254464","3913","265611","0.10"
"2026-04-08T22:23:27.072Z","","","Included","auto","No","0","55471","180224","6929","242624","0.16"
"2026-04-08T22:18:04.439Z","","","Included","auto","No","0","29845","276992","8687","315524","0.16"
"2026-04-08T22:14:35.116Z","","","Included","auto","No","0","18523","118784","4405","141712","0.08"
"2026-04-08T21:42:45.999Z","","","Included","auto","No","0","7928","109056","4109","121093","0.06"
"2026-04-08T21:40:53.360Z","","","Included","auto","No","0","8497","60928","3001","72426","0.04"
"2026-04-08T21:20:32.745Z","","","Included","auto","No","0","8573","107520","4944","121037","0.07"
"2026-04-08T21:16:08.565Z","","","Included","auto","No","0","7919","34304","801","43024","0.02"
"2026-04-08T21:08:51.054Z","","","Included","auto","No","0","3116","37376","1052","41544","0.02"
"2026-04-08T20:54:21.224Z","","","Included","auto","No","0","4378","152064","1024","157466","0.05"
"2026-04-08T20:52:37.282Z","","","Included","auto","No","0","5228","108544","2584","116356","0.05"
"2026-04-08T20:45:35.647Z","","","Included","auto","No","0","14728","50176","1985","66889","0.04"
"2026-04-08T20:44:16.132Z","","","Included","auto","No","0","2929","106496","268","109693","0.03"
"2026-04-08T20:42:39.047Z","","","Included","auto","No","0","4944","522240","2830","530014","0.15"
"2026-04-08T20:39:54.444Z","","","Included","auto","No","0","6416","604160","3734","614310","0.18"
"2026-04-08T20:37:17.798Z","","","Included","auto","No","0","5674","283136","2509","291319","0.09"
"2026-04-08T20:34:33.201Z","","","Included","auto","No","0","20985","422912","4282","448179","0.16"
"2026-04-08T20:28:12.750Z","","","Included","auto","No","0","72745","250496","2220","325461","0.17"
"2026-04-08T20:18:58.341Z","","","Included","auto","No","0","364","76384","972","77720","0.03"
"2026-04-08T20:16:06.100Z","","","Included","auto","No","0","193","75328","881","76402","0.02"
"2026-04-08T20:15:27.843Z","","","Included","auto","No","0","9729","140320","436","150485","0.05"
"2026-04-08T20:14:36.678Z","","","Included","auto","No","0","7481","279040","1379","287900","0.09"
"2026-04-08T20:13:15.163Z","","","Included","auto","No","0","24552","508928","2356","535836","0.17"
"2026-04-08T20:12:31.323Z","","","Included","auto","No","0","430","64192","608","65230","0.02"
"2026-04-08T20:10:33.439Z","","","Included","auto","No","0","1307","122560","1808","125675","0.04"
"2026-04-08T20:04:53.522Z","","","Included","auto","No","0","959","59040","1151","61150","0.02"
"2026-04-08T19:53:16.821Z","","","Included","auto","No","0","5607","863200","4943","873750","0.25"
"2026-04-08T19:53:08.684Z","","","Included","auto","No","0","0","0","0","0","0.00"
"2026-04-08T19:51:11.068Z","","","Included","auto","No","0","40574","245856","2182","288612","0.13"
